2023-03-13 17:43:45.536523;192.168.0.1;100.79.0.1;1.917
2023-03-13 17:43:45.537091;100.79.0.1;10.1.139.2;1.808
2023-03-13 17:43:45.538173;10.1.139.2;10.1.139.17;2.063
2023-03-13 17:43:45.601391;10.1.139.17;10.0.21.163;2.02
2023-03-13 17:43:45.601775;10.0.21.163;10.17.0.131;2.337
2023-03-13 17:43:45.602772;10.17.0.131;10.17.0.35;1.626
2023-03-13 17:43:45.604055;10.17.0.35;10.17.0.1;1.672
2023-03-13 17:43:45.605205;10.17.0.1;10.17.0.146;1.942
2023-03-13 17:43:45.605522;10.17.0.146;10.3.1.130;8.35
2023-03-13 17:43:45.605768;10.3.1.130;62.115.177.130;33.869
2023-03-13 17:43:45.606612;62.115.177.130;62.115.142.176;25.864
2023-03-13 17:43:45.607021;62.115.142.176;62.115.141.22;27.181
2023-03-13 17:44:38.199920;192.168.1.1;192.168.0.1;1.352
2023-03-13 17:44:38.200338;192.168.0.1;100.79.0.1;1.794
2023-03-13 17:44:38.200797;100.79.0.1;10.1.139.2;1.73
2023-03-13 17:44:38.201311;10.1.139.2;10.1.139.17;1.984
2023-03-13 17:44:38.202349;10.1.139.17;10.0.22.163;1.895
2023-03-13 17:44:38.202716;10.0.22.163;10.17.0.131;2.486
2023-03-13 17:44:38.203015;10.17.0.131;10.17.0.35;1.638
2023-03-13 17:44:38.203296;10.17.0.35;10.17.0.2;1.969
2023-03-13 17:44:38.203570;10.17.0.2;10.17.0.150;1.89
2023-03-13 17:44:38.203840;10.17.0.150;10.3.1.130;8.973
2023-03-13 17:44:38.204406;10.3.1.130;62.115.177.130;34.456
2023-03-13 17:44:38.205555;62.115.177.130;62.115.142.176;26.657
2023-03-13 17:44:38.205868;62.115.142.176;62.115.141.22;27.314
2023-03-13 17:44:38.206143;62.115.141.22;62.115.139.173;37.881
2023-03-13 17:44:38.206686;62.115.139.173;80.91.254.91;116.632
2023-03-13 17:44:38.206991;80.91.254.91;62.115.136.201;126.267
2023-03-13 17:44:38.207267;62.115.136.201;62.115.120.177;148.05
2023-03-13 17:44:38.207535;62.115.120.177;195.12.254.115;156.937
2023-03-13 17:44:38.207803;195.12.254.115;5.254.79.54;158.175
2023-03-13 17:44:38.208067;5.254.79.54;5.254.46.79;158.524
2023-03-13 17:45:38.354721;192.168.1.1;192.168.0.1;1.586
2023-03-13 17:45:38.355125;192.168.0.1;100.79.0.1;1.96
2023-03-13 17:45:38.355448;100.79.0.1;10.1.139.2;1.883
2023-03-13 17:45:38.355757;10.1.139.2;10.1.139.17;1.878
2023-03-13 17:45:38.356032;10.1.139.17;10.0.21.163;1.827
2023-03-13 17:45:38.356302;10.0.21.163;10.17.0.131;2.917
2023-03-13 17:45:38.356902;10.17.0.131;10.17.0.35;1.77
2023-03-13 17:45:38.357500;10.17.0.35;10.17.0.1;1.96
2023-03-13 17:45:38.358050;10.17.0.1;10.17.0.146;2.059
2023-03-13 17:45:38.359994;10.17.0.146;10.3.1.130;8.691
2023-03-13 17:45:38.360412;10.3.1.130;62.115.177.130;33.882
2023-03-13 17:45:38.360719;62.115.177.130;62.115.142.176;25.818
2023-03-13 17:45:38.361008;62.115.142.176;62.115.141.22;26.979
2023-03-13 17:46:28.290277;192.168.1.1;192.168.0.1;1.317
2023-03-13 17:46:28.291129;192.168.0.1;100.79.0.1;1.894
2023-03-13 17:46:28.291752;100.79.0.1;10.1.139.2;2.131
2023-03-13 17:46:28.292385;10.1.139.2;10.1.139.17;1.998
2023-03-13 17:46:28.292934;10.1.139.17;10.0.21.163;1.978
2023-03-13 17:46:28.294000;10.0.21.163;10.17.0.131;2.789
2023-03-13 17:46:28.294465;10.17.0.131;10.17.0.35;1.806
2023-03-13 17:46:28.294821;10.17.0.35;10.17.0.1;1.814
2023-03-13 17:46:28.295967;10.17.0.1;10.17.0.154;1.939
2023-03-13 17:46:28.296418;10.17.0.154;10.3.1.130;8.751
2023-03-13 17:46:28.296753;10.3.1.130;62.115.177.130;34.266
2023-03-13 17:46:28.298672;62.115.177.130;62.115.142.176;26.005
2023-03-13 17:46:28.299102;62.115.142.176;62.115.141.22;27.278
2023-03-13 17:46:28.299554;80.91.254.91;62.115.136.201;126.474
2023-03-13 17:46:28.301656;62.115.136.201;62.115.120.177;148.264
2023-03-13 17:46:28.302211;62.115.120.177;195.12.254.115;156.638
2023-03-13 17:46:28.302936;195.12.254.115;5.254.79.54;158.106
2023-03-13 17:46:28.304031;5.254.79.54;5.254.46.66;158.003
2023-03-13 17:47:21.344607;192.168.1.1;192.168.0.1;1.695
2023-03-13 17:47:21.345194;192.168.0.1;100.79.0.1;2.045
2023-03-13 17:47:21.345720;100.79.0.1;10.1.139.2;1.694
2023-03-13 17:47:21.346149;10.1.139.2;10.1.139.17;1.808
2023-03-13 17:47:21.346523;10.1.139.17;10.0.21.163;1.935
2023-03-13 17:47:21.346879;10.0.21.163;10.17.0.131;2.562
2023-03-13 17:47:21.347208;10.17.0.131;10.17.0.35;1.869
2023-03-13 17:47:21.347537;10.17.0.35;10.17.0.1;1.829
2023-03-13 17:47:21.347866;10.17.0.1;10.17.0.154;1.987
2023-03-13 17:47:21.348250;10.17.0.154;10.3.1.130;8.613
2023-03-13 17:47:21.348568;10.3.1.130;62.115.177.130;34.009
2023-03-13 17:47:21.349213;62.115.177.130;62.115.135.107;25.501
2023-03-13 17:47:21.349534;62.115.135.107;62.115.135.108;27.326
2023-03-13 17:47:21.349844;62.115.135.108;62.115.141.22;26.929
2023-03-13 17:47:21.350143;62.115.137.39;213.155.129.11;182.659
2023-03-13 17:47:21.350434;77.243.185.145;217.148.140.135;183.051
2023-03-13 17:48:13.340239;192.168.1.1;192.168.0.1;1.484
2023-03-13 17:48:13.340653;192.168.0.1;100.79.0.1;1.853
2023-03-13 17:48:13.341209;100.79.0.1;10.1.139.2;1.828
2023-03-13 17:48:13.341467;10.1.139.2;10.1.139.17;1.903
2023-03-13 17:48:13.343320;10.1.139.17;10.0.21.163;1.936
2023-03-13 17:48:13.343633;10.0.21.163;10.17.0.131;2.243
2023-03-13 17:48:13.344187;10.17.0.131;10.17.0.35;1.652
2023-03-13 17:48:13.344451;10.17.0.35;10.17.0.1;1.96
2023-03-13 17:48:13.344673;10.17.0.1;10.17.0.154;1.802
2023-03-13 17:48:13.345280;10.17.0.154;194.186.77.173;2.136
2023-03-13 17:48:13.346616;194.186.77.173;79.104.225.59;8.255
2023-03-13 17:48:13.347080;79.104.225.59;79.133.94.225;8.812
2023-03-13 17:48:13.347617;79.133.94.225;185.140.148.157;8.299
2023-03-13 17:48:13.347872;23.183.245.161;69.25.116.17;192.769
2023-03-13 17:48:13.348106;69.25.116.17;23.183.245.161;181.001
2023-03-13 17:48:13.348347;23.183.245.161;69.25.116.17;188.244
2023-03-13 17:48:13.348994;69.25.116.17;92.118.232.239;180.704
2023-03-13 17:49:03.046444;192.168.1.1;192.168.0.1;1.277
2023-03-13 17:49:03.047149;192.168.0.1;100.79.0.1;1.756
2023-03-13 17:49:03.047777;100.79.0.1;10.1.139.2;1.493
2023-03-13 17:49:03.048398;10.1.139.2;10.1.139.17;1.787
2023-03-13 17:49:03.048920;10.1.139.17;10.0.21.163;1.597
2023-03-13 17:49:03.049305;10.0.21.163;10.17.0.131;2.288
2023-03-13 17:49:03.050235;10.17.0.131;10.17.0.35;1.504
2023-03-13 17:49:03.050668;10.17.0.35;10.17.0.1;1.787
2023-03-13 17:49:03.051033;10.17.0.1;10.17.0.146;1.841
2023-03-13 17:49:03.051401;10.17.0.146;194.186.77.173;2.348
2023-03-13 17:49:03.051731;194.186.77.173;79.104.235.201;8.218
2023-03-13 17:49:03.052053;79.104.235.201;213.24.112.125;8.131
2023-03-13 17:49:03.052393;23.183.245.161;69.25.116.17;191.099
2023-03-13 17:49:03.052736;69.25.116.17;23.183.245.161;180.264
2023-03-13 17:49:03.053044;23.183.245.161;69.25.116.17;192.978
2023-03-13 17:49:03.053457;69.25.116.17;92.118.232.232;181.772
2023-03-13 17:49:59.243850;192.168.1.1;192.168.0.1;1.575
2023-03-13 17:49:59.244453;192.168.0.1;100.79.0.1;2.059
2023-03-13 17:49:59.245004;100.79.0.1;10.1.139.2;1.897
2023-03-13 17:49:59.245549;10.1.139.2;10.1.139.17;1.953
2023-03-13 17:49:59.246065;10.1.139.17;10.0.21.163;1.822
2023-03-13 17:49:59.246585;10.0.21.163;10.17.0.131;2.642
2023-03-13 17:49:59.247020;10.17.0.131;10.17.0.35;1.796
2023-03-13 17:49:59.247365;10.17.0.35;10.17.0.1;2.124
2023-03-13 17:49:59.247706;10.17.0.1;10.17.0.154;2.011
2023-03-13 17:49:59.248039;10.17.0.154;10.3.1.130;8.615
2023-03-13 17:49:59.248372;10.3.1.130;62.115.177.130;34.15
2023-03-13 17:49:59.248701;62.115.177.130;62.115.135.107;25.886
2023-03-13 17:49:59.249030;62.115.135.107;62.115.135.108;27.46
2023-03-13 17:49:59.249370;62.115.135.108;62.115.141.22;26.919
2023-03-13 17:49:59.250079;62.115.141.22;62.115.139.173;60.25
2023-03-13 17:49:59.250482;62.115.139.173;80.91.254.91;116.684
2023-03-13 17:49:59.250793;62.115.137.39;213.155.129.11;182.666
2023-03-13 17:49:59.251079;213.155.129.11;77.243.185.145;185.917
2023-03-13 17:50:46.922898;192.168.1.1;192.168.0.1;1.686
2023-03-13 17:50:46.923564;192.168.0.1;100.79.0.1;1.961
2023-03-13 17:50:46.924318;100.79.0.1;10.1.139.2;1.676
2023-03-13 17:50:46.925074;10.1.139.2;10.1.139.17;2.084
2023-03-13 17:50:46.925675;10.1.139.17;10.0.21.163;2.079
2023-03-13 17:50:46.926188;10.0.21.163;10.17.0.131;2.659
2023-03-13 17:50:46.926544;10.17.0.131;10.17.0.35;1.88
2023-03-13 17:50:46.929696;10.17.0.35;10.17.0.1;2.065
2023-03-13 17:50:46.930089;10.17.0.1;10.17.0.146;2.144
2023-03-13 17:50:46.930391;10.17.0.146;10.3.1.130;8.985
2023-03-13 17:50:46.930690;10.3.1.130;62.115.177.130;34.789
2023-03-13 17:50:46.930981;62.115.177.130;62.115.142.176;26.184
2023-03-13 17:50:46.931262;62.115.142.176;62.115.141.22;27.445
2023-03-13 17:50:46.931561;80.91.254.91;62.115.136.201;126.973
2023-03-13 17:50:46.931828;62.115.136.201;62.115.121.220;296.011
2023-03-13 17:50:46.932141;62.115.121.220;62.115.155.185;180.608
2023-03-13 17:50:46.932415;62.115.155.185;5.254.37.70;222.786
2023-03-13 17:50:46.932685;5.254.37.70;5.254.76.134;180.764
2023-03-13 17:51:52.296832;192.168.1.1;192.168.0.1;1.544
2023-03-13 17:51:52.297934;192.168.0.1;100.79.0.1;1.953
2023-03-13 17:51:52.298543;100.79.0.1;10.1.139.2;1.7
2023-03-13 17:51:52.299427;10.1.139.2;10.1.139.17;3.08
2023-03-13 17:51:52.300145;10.1.139.17;10.0.21.163;2.017
2023-03-13 17:51:52.300543;10.0.21.163;10.17.0.131;2.473
2023-03-13 17:51:52.300903;10.17.0.131;10.17.0.35;1.789
2023-03-13 17:51:52.301256;10.17.0.35;10.17.0.1;2.086
2023-03-13 17:51:52.301595;10.17.0.1;10.17.0.154;2.069
2023-03-13 17:51:52.301933;10.17.0.154;194.186.77.173;2.495
2023-03-13 17:51:52.302347;194.186.77.173;79.104.235.78;25.505
2023-03-13 17:51:52.302728;79.104.235.78;62.115.44.72;26.472
2023-03-13 17:51:52.303042;62.115.44.72;80.91.249.218;29.568
2023-03-13 17:51:52.303344;80.91.249.218;62.115.139.173;60.173
2023-03-13 17:51:52.303651;62.115.139.173;80.91.254.91;110.434
2023-03-13 17:51:52.306134;80.91.254.91;62.115.136.201;126.253
2023-03-13 17:51:52.306476;62.115.136.201;62.115.121.220;181.681
2023-03-13 17:51:52.306778;62.115.121.220;62.115.155.15;180.967
2023-03-13 17:51:52.307072;62.115.155.15;216.52.255.51;181.746
2023-03-13 17:51:52.307369;216.52.255.51;69.88.129.106;180.069
2023-03-13 17:51:52.307663;69.88.129.106;23.147.224.15;192.99
2023-03-13 17:51:52.307963;23.147.224.15;45.83.22.183;179.971
2023-03-13 17:52:52.917440;192.168.1.1;192.168.0.1;1.724
2023-03-13 17:52:52.918063;192.168.0.1;100.79.0.1;2.288
2023-03-13 17:52:52.918615;100.79.0.1;10.1.139.2;1.889
2023-03-13 17:52:52.919605;10.1.139.2;10.1.139.17;2.015
2023-03-13 17:52:52.920005;10.1.139.17;10.0.21.163;1.821
2023-03-13 17:52:52.920360;10.0.21.163;10.17.0.131;2.478
2023-03-13 17:52:52.920709;10.17.0.131;10.17.0.35;1.753
2023-03-13 17:52:52.921059;10.17.0.35;10.17.0.1;2.005
2023-03-13 17:52:52.921417;62.115.44.72;62.115.114.164;25.888
2023-03-13 17:52:52.921762;62.115.114.164;62.115.139.173;59.826
2023-03-13 17:52:52.922096;62.115.139.173;80.91.254.91;109.683
2023-03-13 17:52:52.922364;80.91.254.91;62.115.136.201;124.708
2023-03-13 17:52:52.922632;62.115.136.201;62.115.121.220;203.712
2023-03-13 17:52:52.922902;62.115.121.220;62.115.155.15;179.898
2023-03-13 17:52:52.923168;62.115.155.15;216.52.255.51;181.356
2023-03-13 17:52:52.923430;216.52.255.51;69.88.129.106;179.139
2023-03-13 17:52:52.923709;69.88.129.106;23.147.224.15;192.067
2023-03-13 17:52:52.923977;23.147.224.15;45.83.22.164;189.182
2023-03-13 17:53:50.937451;192.168.1.1;192.168.0.1;1.428
2023-03-13 17:53:50.937789;192.168.0.1;100.79.0.1;2.082
2023-03-13 17:53:50.938131;100.79.0.1;10.1.139.2;1.51
2023-03-13 17:53:50.938451;10.1.139.2;10.1.139.17;2.062
2023-03-13 17:53:50.938812;10.1.139.17;10.0.22.163;2.158
2023-03-13 17:53:50.939114;10.0.22.163;10.17.0.131;2.554
2023-03-13 17:53:50.939400;10.17.0.131;10.17.0.35;2.032
2023-03-13 17:53:50.939684;10.17.0.35;10.17.0.1;1.919
2023-03-13 17:53:50.939991;10.17.0.1;10.17.0.146;2.095
2023-03-13 17:53:50.940530;10.17.0.146;10.3.1.130;9.077
2023-03-13 17:53:50.940822;10.3.1.130;62.115.177.130;34.605
2023-03-13 17:53:50.941106;62.115.177.130;62.115.135.107;26.306
2023-03-13 17:53:50.941398;62.115.135.107;62.115.135.108;28.046
2023-03-13 17:53:50.941666;62.115.135.108;62.115.141.22;27.385
2023-03-13 17:53:50.941944;80.91.254.91;62.115.136.201;126.582
2023-03-13 17:53:50.942214;62.115.136.201;62.115.137.39;181.181
2023-03-13 17:53:50.942485;62.115.137.39;213.155.129.11;183.621
2023-03-13 17:53:50.942753;213.155.129.11;77.243.185.145;191.36
2023-03-13 17:53:50.943023;77.243.185.145;172.94.33.2;181.211
2023-03-13 17:54:53.426613;192.168.1.1;192.168.0.1;1.479
2023-03-13 17:54:53.427219;192.168.0.1;100.79.0.1;1.805
2023-03-13 17:54:53.427772;100.79.0.1;10.1.139.2;1.636
2023-03-13 17:54:53.428315;10.1.139.2;10.1.139.17;1.813
2023-03-13 17:54:53.428843;10.1.139.17;10.0.21.163;1.909
2023-03-13 17:54:53.429419;10.0.21.163;10.17.0.131;2.512
2023-03-13 17:54:53.429865;10.17.0.131;10.17.0.35;2.038
2023-03-13 17:54:53.430472;10.17.0.35;10.17.0.1;1.934
2023-03-13 17:54:53.430919;10.17.0.1;10.17.0.154;2.027
2023-03-13 17:54:53.431288;10.17.0.154;194.186.77.173;2.487
2023-03-13 17:54:53.431794;62.115.44.72;80.91.249.216;25.632
2023-03-13 17:54:53.432184;80.91.254.91;62.115.136.201;124.695
2023-03-13 17:54:53.432486;62.115.136.201;62.115.121.220;181.22
2023-03-13 17:54:53.433018;62.115.121.220;62.115.155.15;180.265
2023-03-13 17:54:53.433323;62.115.155.15;216.52.255.51;180.892
2023-03-13 17:54:53.433591;216.52.255.51;69.88.129.106;179.041
2023-03-13 17:54:53.433856;69.88.129.106;23.147.224.15;188.289
2023-03-13 17:54:53.434124;23.147.224.15;45.83.22.180;181.027
2023-03-13 17:55:42.826754;192.168.1.1;192.168.0.1;1.741
2023-03-13 17:55:42.827374;192.168.0.1;100.79.0.1;1.975
2023-03-13 17:55:42.827923;100.79.0.1;10.1.139.2;1.776
2023-03-13 17:55:42.828468;10.1.139.2;10.1.139.17;2.042
2023-03-13 17:55:42.829005;10.1.139.17;10.0.21.163;1.964
2023-03-13 17:55:42.829724;10.0.21.163;10.17.0.131;2.529
2023-03-13 17:55:42.830133;10.17.0.131;10.17.0.35;1.787
2023-03-13 17:55:42.830493;10.17.0.35;10.17.0.2;2.175
2023-03-13 17:55:42.830902;10.17.0.2;10.17.0.158;2.05
2023-03-13 17:55:42.832201;10.17.0.158;10.3.1.130;9.203
2023-03-13 17:55:42.832624;10.3.1.130;62.115.177.130;34.551
2023-03-13 17:55:42.832991;62.115.177.130;62.115.135.107;26.178
2023-03-13 17:55:42.833293;62.115.135.107;62.115.135.108;28.204
2023-03-13 17:55:42.833591;62.115.135.108;62.115.141.22;27.627
2023-03-13 17:55:42.833900;80.91.254.91;62.115.118.151;133.233
2023-03-13 17:55:42.834195;62.115.118.151;213.248.70.98;135.096
2023-03-13 17:55:42.834486;213.248.70.98;138.199.0.231;145.355
2023-03-13 17:55:42.834775;138.199.0.231;87.249.134.229;140.333
2023-03-13 17:56:29.857879;192.168.1.1;192.168.0.1;1.651
2023-03-13 17:56:29.858344;192.168.0.1;100.79.0.1;1.809
2023-03-13 17:56:29.858793;100.79.0.1;10.1.139.2;1.928
2023-03-13 17:56:29.859316;10.1.139.2;10.1.139.17;1.953
2023-03-13 17:56:29.859707;10.1.139.17;10.0.21.163;1.977
2023-03-13 17:56:29.860074;10.0.21.163;10.17.0.131;2.504
2023-03-13 17:56:29.860418;10.17.0.131;10.17.0.35;1.788
2023-03-13 17:56:29.860722;10.17.0.35;10.17.0.1;2.2
2023-03-13 17:56:29.861022;10.17.0.1;10.17.0.146;2.056
2023-03-13 17:56:29.861442;10.17.0.146;10.3.1.130;8.894
2023-03-13 17:56:29.861774;10.3.1.130;62.115.177.130;34.73
2023-03-13 17:56:29.862134;62.115.177.130;62.115.142.176;26.17
2023-03-13 17:56:29.862444;62.115.142.176;62.115.141.22;27.314
2023-03-13 17:56:29.862846;80.91.254.91;62.115.118.151;132.852
2023-03-13 17:56:29.863150;62.115.118.151;213.248.70.98;134.823
2023-03-13 17:56:29.863439;213.248.70.98;138.199.0.231;145.145
2023-03-13 17:56:29.863726;138.199.0.231;87.249.134.237;138.486
2023-03-13 17:57:18.848466;192.168.1.1;192.168.0.1;1.368
2023-03-13 17:57:18.849106;192.168.0.1;100.79.0.1;2.056
2023-03-13 17:57:18.849472;100.79.0.1;10.1.139.2;1.637
2023-03-13 17:57:18.849776;10.1.139.2;10.1.139.17;1.846
2023-03-13 17:57:18.850154;10.1.139.17;10.0.22.163;1.856
2023-03-13 17:57:18.850455;10.0.22.163;10.17.0.131;2.313
2023-03-13 17:57:18.851167;10.17.0.131;10.17.0.35;1.694
2023-03-13 17:57:18.851479;10.17.0.35;10.17.0.2;1.818
2023-03-13 17:57:18.851740;10.17.0.2;10.17.0.158;2.049
2023-03-13 17:57:18.852004;10.17.0.158;10.3.1.130;9.267
